timestamp,price,volume,count,asset
1646524800000,0.7400440953276051,5.4921162163365945e+07,45477,xrp
1646438400000,0.7418808049124584,6.1268435068683244e+07,56826,xrp
1646352000000,0.7304966272324276,1.1250882096490726e+08,73484,xrp
1646265600000,0.7601108040351578,9.010105957897907e+07,67200,xrp
1646179200000,0.7701766049159806,7.953853594323167e+07,62879,xrp
1646092800000,0.7773636098391677,1.1171396048864342e+08,83174,xrp
1646006400000,0.7434178857359934,1.2632896810323557e+08,80567,xrp
1645920000000,0.7353602658794659,8.833464669830507e+07,67865,xrp
1645833600000,0.7662488990045898,9.356727802331834e+07,81246,xrp
1645747200000,0.7138161800527273,1.3655522622056037e+08,91059,xrp
1645660800000,0.6587846433118818,2.273238134514557e+08,143715,xrp
1645574400000,0.7198440053134156,1.0848698729954427e+08,78847,xrp
1645488000000,0.69836521548238,1.359625044786333e+08,104044,xrp
1645401600000,0.7632573985717728,1.2317584626005241e+08,112190,xrp
1645315200000,0.7887071143025594,8.56325405552437e+07,83593,xrp
1645228800000,0.8133293416849982,9.846696539411315e+07,97995,xrp
1645142400000,0.7799447721804447,1.0989224301237364e+08,96612,xrp
1645056000000,0.8038076494044966,1.0907795300494419e+08,93648,xrp
1644969600000,0.8319705068647595,8.106922012482162e+07,72221,xrp
1644883200000,0.8291496190080109,8.12838697825653e+07,71148,xrp
1644796800000,0.7955002689243116,9.040229636034234e+07,76983,xrp
1644710400000,0.8213956717911884,6.440726860688757e+07,69941,xrp
1644624000000,0.7999702579651267,9.57220991691791e+07,96232,xrp
1644537600000,0.803505062947305,1.297239330455315e+08,104330,xrp
1644451200000,0.8642617816806216,1.2771967564273676e+08,110827,xrp
1644364800000,0.8757941040531378,1.5750402323060513e+08,147792,xrp
1644278400000,0.8563428815672167,2.8091952039411056e+08,206706,xrp
1644192000000,0.7682863480626322,2.2229817235312447e+08,147457,xrp
1644105600000,0.6710752892213325,4.3158810457854226e+07,34852,xrp
1644019200000,0.6695497715454489,7.677194204717743e+07,58166,xrp
1643932800000,0.623967051994558,1.2089269573538919e+08,63499,xrp
1643846400000,0.600338191940677,6.556770640884437e+07,44618,xrp
1643760000000,0.6176093351551929,6.468838794339381e+07,48842,xrp
1643673600000,0.6214494308255283,6.347674909644186e+07,43436,xrp
1643587200000,0.5956315481554529,1.011097984119955e+08,54880,xrp
1643500800000,0.6124270098326643,3.828608687022977e+07,28591,xrp
1643414400000,0.6159439638686508,4.249076884997653e+07,30568,xrp
1643328000000,0.6026394435079441,8.675882555298181e+07,47042,xrp
1643241600000,0.6040564055277992,7.869561749420702e+07,53002,xrp
1643155200000,0.627678013912163,1.2732956548736936e+08,82420,xrp
1643068800000,0.6030696494867787,9.236924876021083e+07,64980,xrp
1642982400000,0.5843807143632359,1.8475318371734783e+08,108970,xrp
1642896000000,0.6101621486964162,1.0034176726980226e+08,73132,xrp
1642809600000,0.5928045110157241,2.46591439792527e+08,149636,xrp
1642723200000,0.670674377843866,2.0246048618008536e+08,127881,xrp
1642636800000,0.7436685907998629,7.859405539210865e+07,63878,xrp
1642550400000,0.7397656812837824,7.501499542370111e+07,53223,xrp
1642464000000,0.7495970148515221,6.404346041731744e+07,52702,xrp
1642377600000,0.7643889184003743,6.5548069222752556e+07,52922,xrp
1642291200000,0.778060252741468,2.9925065964567535e+07,34272,xrp
1642204800000,0.7790497504354246,3.6849533760513276e+07,35511,xrp
1642118400000,0.7711995787260237,9.444683837247802e+07,64945,xrp
